subscription_id,customer_id,plan_id,subscription_start_date,subscription_end_date,subscription_status,auto_renew,cancellation_date,cancellation_reason,monthly_price
SUB0008226,CUST007418,PLAN02,2020-03-30,,Active,True,,,15.49
SUB0008227,CUST007419,PLAN03,2020-06-09,,Active,True,,,22.99
SUB0008228,CUST007420,PLAN02,2024-01-16,2024-05-01,Plan Changed,True,,,15.49
SUB0008229,CUST007420,PLAN02,2024-05-01,,Cancelled,True,2026-06-20,Content quality decline,15.49
SUB0008230,CUST007421,PLAN02,2019-06-02,,Active,False,,,15.49
SUB0008231,CUST007422,PLAN01,2020-01-16,,Active,False,,,6.99
SUB0008232,CUST007423,PLAN01,2023-06-08,,Active,True,,,6.99
SUB0008233,CUST007424,PLAN01,2019-06-09,2023-05-21,Plan Changed,True,,,6.99
SUB0008234,CUST007424,PLAN01,2023-05-21,,Cancelled,True,2026-02-08,Poor customer service experience,6.99
SUB0008235,CUST007425,PLAN02,2023-01-04,,Cancelled,False,2025-12-26,Too expensive,15.49
SUB0008236,CUST007426,PLAN01,2020-05-03,,Active,True,,,6.99
SUB0008237,CUST007427,PLAN02,2020-05-09,,Active,True,,,15.49
SUB0008238,CUST007428,PLAN01,2024-03-28,,Active,True,,,6.99
SUB0008239,CUST007429,PLAN03,2020-07-09,,Active,False,,,22.99
SUB0008240,CUST007430,PLAN01,2023-04-25,2025-08-17,Plan Changed,True,,,6.99
SUB0008241,CUST007430,PLAN01,2025-08-17,,Cancelled,True,2025-11-27,Too expensive,6.99
SUB0008242,CUST007431,PLAN02,2020-09-29,,Active,True,,,15.49
SUB0008243,CUST007432,PLAN02,2024-11-07,,Active,True,,,15.49
SUB0008244,CUST007433,PLAN02,2019-02-08,,Active,True,,,15.49
SUB0008245,CUST007434,PLAN03,2024-04-01,2024-09-14,Plan Changed,True,,,6.99
SUB0008246,CUST007434,PLAN01,2024-09-14,,Active,True,,,6.99
SUB0008247,CUST007435,PLAN02,2019-10-22,,Active,True,,,15.49
SUB0008248,CUST007436,PLAN01,2019-08-01,,Active,True,,,6.99
SUB0008249,CUST007437,PLAN02,2019-12-18,2025-10-10,Plan Changed,True,,,22.99
SUB0008250,CUST007437,PLAN03,2025-10-10,,Active,True,,,22.99
SUB0008251,CUST007438,PLAN01,2022-03-11,,Cancelled,True,2026-03-15,Not enough content,6.99
SUB0008252,CUST007439,PLAN02,2026-03-04,,Active,True,,,15.49
SUB0008253,CUST007440,PLAN02,2021-03-01,,Active,True,,,15.49
SUB0008254,CUST007441,PLAN02,2024-11-10,,Cancelled,True,2026-05-10,Payment issues,15.49
SUB0008255,CUST007442,PLAN03,2025-04-05,2025-07-06,Plan Changed,True,,,22.99
SUB0008256,CUST007442,PLAN03,2025-07-06,,Active,True,,,22.99
SUB0008257,CUST007443,PLAN01,2021-08-14,,Cancelled,False,2026-06-26,Content quality decline,6.99
SUB0008258,CUST007444,PLAN02,2020-09-28,,Cancelled,True,2025-10-24,Not enough content,15.49
SUB0008259,CUST007445,PLAN02,2022-10-11,,Cancelled,True,2026-06-10,Household budget cuts,15.49
SUB0008260,CUST007446,PLAN03,2025-06-25,,Active,True,,,22.99
SUB0008261,CUST007447,PLAN01,2021-06-07,,Active,False,,,6.99
SUB0008262,CUST007448,PLAN02,2020-12-10,,Active,True,,,15.49
SUB0008263,CUST007449,PLAN01,2021-01-02,,Active,True,,,6.99
SUB0008264,CUST007450,PLAN02,2021-11-06,,Active,True,,,15.49
SUB0008265,CUST007451,PLAN02,2020-04-14,,Active,True,,,15.49
SUB0008266,CUST007452,PLAN01,2026-05-19,,Cancelled,True,2026-06-07,Payment issues,6.99
SUB0008267,CUST007453,PLAN02,2024-09-04,,Active,True,,,15.49
SUB0008268,CUST007454,PLAN03,2024-01-14,,Active,True,,,22.99
SUB0008269,CUST007455,PLAN01,2024-03-19,,Cancelled,True,2025-12-28,Moving / relocation,6.99
SUB0008270,CUST007456,PLAN02,2022-01-25,,Active,True,,,15.49
SUB0008271,CUST007457,PLAN02,2021-09-11,,Cancelled,True,2026-03-07,Too expensive,15.49
SUB0008272,CUST007458,PLAN03,2023-12-24,,Active,True,,,22.99
SUB0008273,CUST007459,PLAN01,2020-10-07,,Active,True,,,6.99
SUB0008274,CUST007460,PLAN01,2023-04-25,,Active,False,,,6.99
SUB0008275,CUST007461,PLAN02,2019-08-07,,Active,True,,,15.49
SUB0008276,CUST007462,PLAN02,2019-06-17,,Active,True,,,15.49
SUB0008277,CUST007463,PLAN02,2025-10-24,,Cancelled,True,2025-12-05,Technical issues,15.49
SUB0008278,CUST007464,PLAN03,2023-09-25,2025-06-23,Plan Changed,True,,,6.99
SUB0008279,CUST007464,PLAN01,2025-06-23,,Cancelled,True,2026-04-22,Not enough content,6.99
SUB0008280,CUST007465,PLAN02,2024-12-22,,Active,False,,,15.49
SUB0008281,CUST007466,PLAN01,2026-05-16,,Active,False,,,6.99
SUB0008282,CUST007467,PLAN02,2024-08-17,,Active,True,,,15.49
SUB0008283,CUST007468,PLAN02,2019-01-27,,Active,True,,,15.49
SUB0008284,CUST007469,PLAN02,2023-05-20,,Cancelled,True,2026-05-25,Found alternative platform,15.49
SUB0008285,CUST007470,PLAN01,2024-02-29,,Cancelled,True,2025-10-27,Password sharing crackdown,6.99
SUB0008286,CUST007471,PLAN01,2020-05-15,2023-02-03,Plan Changed,True,,,15.49
SUB0008287,CUST007471,PLAN02,2023-02-03,,Active,True,,,15.49
SUB0008288,CUST007472,PLAN02,2022-05-01,,Active,True,,,15.49
SUB0008289,CUST007473,PLAN01,2020-08-24,,Active,True,,,6.99
SUB0008290,CUST007474,PLAN01,2019-06-09,,Active,True,,,6.99
SUB0008291,CUST007475,PLAN02,2021-02-22,,Cancelled,True,2025-11-06,Not enough content,15.49
SUB0008292,CUST007476,PLAN02,2025-05-16,2026-04-30,Plan Changed,False,,,15.49
SUB0008293,CUST007476,PLAN02,2026-04-30,,Cancelled,False,,Too expensive,15.49
SUB0008294,CUST007477,PLAN02,2019-12-18,,Active,True,,,15.49
SUB0008295,CUST007478,PLAN01,2019-07-15,,Active,True,,,6.99
SUB0008296,CUST007479,PLAN01,2024-05-02,,Cancelled,True,2025-12-19,Content quality decline,6.99
SUB0008297,CUST007480,PLAN01,2019-03-15,,Active,True,,,6.99
SUB0008298,CUST007481,PLAN01,2025-03-25,,Active,True,,,6.99
SUB0008299,CUST007482,PLAN02,2020-04-16,,Active,True,,,15.49
SUB0008300,CUST007483,PLAN02,2024-12-01,,Active,True,,,15.49
SUB0008301,CUST007484,PLAN02,2023-09-01,,Active,True,,,15.49
SUB0008302,CUST007485,PLAN01,2025-12-16,,Cancelled,False,2026-05-07,Poor customer service experience,6.99
SUB0008303,CUST007486,PLAN03,2020-05-19,,Active,True,,,22.99
SUB0008304,CUST007487,PLAN01,2021-01-19,,Active,True,,,6.99
SUB0008305,CUST007488,PLAN03,2021-11-02,,Active,True,,,22.99
SUB0008306,CUST007489,PLAN02,2026-03-03,,Active,True,,,15.49
SUB0008307,CUST007490,PLAN02,2025-11-01,,Active,True,,,15.49
SUB0008308,CUST007491,PLAN01,2023-02-25,,Active,True,,,6.99
SUB0008309,CUST007492,PLAN02,2020-09-09,,Active,True,,,15.49
SUB0008310,CUST007493,PLAN02,2022-11-06,,Cancelled,True,2026-03-21,Poor customer service experience,15.49
SUB0008311,CUST007494,PLAN01,2023-06-07,,Cancelled,True,2026-06-01,Too expensive,6.99
SUB0008312,CUST007495,PLAN02,2022-12-10,,Active,True,,,15.49
SUB0008313,CUST007496,PLAN01,2020-04-16,2024-11-22,Plan Changed,False,,,6.99
SUB0008314,CUST007496,PLAN01,2024-11-22,,Active,False,,,6.99
SUB0008315,CUST007497,PLAN01,2019-10-10,,Active,True,,,6.99
SUB0008316,CUST007498,PLAN01,2023-09-22,,Active,True,,,6.99
SUB0008317,CUST007499,PLAN02,2019-03-16,2022-04-24,Plan Changed,True,,,6.99
SUB0008318,CUST007499,PLAN01,2022-04-24,,Active,True,,,6.99
SUB0008319,CUST007500,PLAN01,2021-09-12,,Cancelled,True,2025-11-30,No longer needed,6.99
SUB0008320,CUST007501,PLAN01,2023-03-24,,Active,False,,,6.99
SUB0008321,CUST007502,PLAN02,2022-12-12,,Active,True,,,15.49
SUB0008322,CUST007503,PLAN01,2019-12-08,,Active,True,,,6.99
SUB0008323,CUST007504,PLAN03,2025-01-27,,Active,True,,,22.99
SUB0008324,CUST007505,PLAN02,2025-02-13,,Cancelled,True,2026-04-01,Found alternative platform,15.49
SUB0008325,CUST007506,PLAN03,2025-06-19,2026-01-14,Plan Changed,True,,,6.99
SUB0008326,CUST007506,PLAN01,2026-01-14,,Active,True,,,6.99
SUB0008327,CUST007507,PLAN02,2019-08-06,,Cancelled,True,2026-04-08,Too expensive,15.49
SUB0008328,CUST007508,PLAN01,2025-03-17,,Active,True,,,6.99
SUB0008329,CUST007509,PLAN03,2021-08-26,,Cancelled,True,2025-12-07,Technical issues,22.99
SUB0008330,CUST007510,PLAN02,2023-05-04,,Cancelled,True,2025-12-16,No longer needed,15.49
SUB0008331,CUST007511,PLAN01,2026-05-15,,Cancelled,False,2026-05-17,Payment issues,6.99
SUB0008332,CUST007512,PLAN01,2022-06-24,,Active,True,,,6.99
SUB0008333,CUST007513,PLAN02,2025-09-27,,Active,True,,,15.49
SUB0008334,CUST007514,PLAN01,2021-01-01,,Cancelled,True,2025-11-05,Technical issues,6.99
SUB0008335,CUST007515,PLAN02,2025-06-30,,Active,True,,,15.49
SUB0008336,CUST007516,PLAN02,2020-01-16,,Active,True,,,15.49
SUB0008337,CUST007517,PLAN01,2023-06-26,,Active,True,,,6.99
SUB0008338,CUST007518,PLAN01,2023-11-17,,Active,True,,,6.99
SUB0008339,CUST007519,PLAN02,2022-01-05,,Cancelled,False,2026-05-22,Found alternative platform,15.49
SUB0008340,CUST007520,PLAN01,2025-01-15,,Active,True,,,6.99
SUB0008341,CUST007521,PLAN01,2023-03-23,,Cancelled,True,2025-12-31,Moving / relocation,6.99
SUB0008342,CUST007522,PLAN02,2022-03-17,,Active,True,,,15.49
SUB0008343,CUST007523,PLAN02,2019-10-02,,Active,True,,,15.49
SUB0008344,CUST007524,PLAN03,2020-09-26,,Active,False,,,22.99
SUB0008345,CUST007525,PLAN02,2026-04-16,,Active,True,,,15.49
SUB0008346,CUST007526,PLAN03,2024-10-06,,Active,True,,,22.99
SUB0008347,CUST007527,PLAN02,2023-02-05,,Active,True,,,15.49
SUB0008348,CUST007528,PLAN03,2021-05-28,,Active,True,,,22.99
SUB0008349,CUST007529,PLAN02,2024-06-24,2024-09-25,Plan Changed,True,,,15.49
SUB0008350,CUST007529,PLAN02,2024-09-25,,Active,True,,,15.49
SUB0008351,CUST007530,PLAN02,2024-01-11,,Cancelled,False,2026-01-02,Poor customer service experience,15.49
SUB0008352,CUST007531,PLAN01,2023-07-09,,Active,True,,,6.99
SUB0008353,CUST007532,PLAN02,2021-06-10,,Cancelled,False,2025-10-16,Technical issues,15.49
SUB0008354,CUST007533,PLAN01,2026-04-01,,Active,False,,,6.99
SUB0008355,CUST007534,PLAN02,2020-12-28,,Active,True,,,15.49
SUB0008356,CUST007535,PLAN01,2019-10-12,,Active,True,,,6.99
SUB0008357,CUST007536,PLAN02,2023-02-24,2023-09-24,Plan Changed,False,,,15.49
SUB0008358,CUST007536,PLAN02,2023-09-24,,Active,False,,,15.49
SUB0008359,CUST007537,PLAN01,2021-01-24,,Active,False,,,6.99
SUB0008360,CUST007538,PLAN03,2019-01-02,,Active,True,,,22.99
SUB0008361,CUST007539,PLAN03,2023-08-10,,Active,True,,,22.99
SUB0008362,CUST007540,PLAN01,2024-12-25,,Active,True,,,6.99
SUB0008363,CUST007541,PLAN02,2021-02-14,,Active,False,,,15.49
SUB0008364,CUST007542,PLAN02,2021-04-09,,Active,True,,,15.49
SUB0008365,CUST007543,PLAN01,2024-11-14,,Active,True,,,6.99
SUB0008366,CUST007544,PLAN01,2020-12-22,,Active,True,,,6.99
SUB0008367,CUST007545,PLAN03,2024-06-02,,Cancelled,True,2025-12-08,Payment issues,22.99
SUB0008368,CUST007546,PLAN02,2025-07-18,,Active,True,,,15.49
SUB0008369,CUST007547,PLAN02,2020-06-28,,Active,True,,,15.49
SUB0008370,CUST007548,PLAN01,2021-04-09,,Active,True,,,6.99
SUB0008371,CUST007549,PLAN01,2024-07-08,,Active,True,,,6.99
SUB0008372,CUST007550,PLAN03,2023-02-15,,Cancelled,True,2025-12-03,Too expensive,22.99
SUB0008373,CUST007551,PLAN01,2020-07-24,,Active,False,,,6.99
SUB0008374,CUST007552,PLAN03,2020-11-16,,Cancelled,False,2025-12-22,Found alternative platform,22.99
SUB0008375,CUST007553,PLAN01,2023-12-13,,Cancelled,True,2026-06-21,Technical issues,6.99
SUB0008376,CUST007554,PLAN01,2022-12-11,,Cancelled,False,2026-02-04,Content quality decline,6.99
SUB0008377,CUST007555,PLAN01,2019-12-24,,Active,False,,,6.99
SUB0008378,CUST007556,PLAN01,2020-10-14,,Active,True,,,6.99
SUB0008379,CUST007557,PLAN01,2024-06-03,,Active,True,,,6.99
SUB0008380,CUST007558,PLAN02,2023-12-18,,Active,True,,,15.49
SUB0008381,CUST007559,PLAN02,2023-02-01,,Cancelled,False,2025-11-13,Too expensive,15.49
SUB0008382,CUST007560,PLAN01,2024-08-01,,Active,True,,,6.99
SUB0008383,CUST007561,PLAN03,2024-10-11,,Cancelled,True,2026-01-09,Technical issues,22.99
SUB0008384,CUST007562,PLAN02,2021-10-18,2023-02-17,Plan Changed,True,,,15.49
SUB0008385,CUST007562,PLAN02,2023-02-17,,Active,True,,,15.49
SUB0008386,CUST007563,PLAN02,2023-02-13,,Active,True,,,15.49
SUB0008387,CUST007564,PLAN03,2024-08-27,,Cancelled,False,2026-05-16,Found alternative platform,22.99
SUB0008388,CUST007565,PLAN02,2023-01-26,,Active,True,,,15.49
SUB0008389,CUST007566,PLAN01,2025-05-28,2025-12-09,Plan Changed,True,,,15.49
SUB0008390,CUST007566,PLAN02,2025-12-09,,Active,True,,,15.49
SUB0008391,CUST007567,PLAN03,2021-10-21,,Cancelled,True,2026-02-23,No longer needed,22.99
SUB0008392,CUST007568,PLAN02,2025-05-11,,Active,True,,,15.49
SUB0008393,CUST007569,PLAN01,2019-06-30,,Cancelled,True,2026-01-09,Too expensive,6.99
SUB0008394,CUST007570,PLAN01,2024-02-10,,Active,False,,,6.99
SUB0008395,CUST007571,PLAN01,2020-07-24,2025-01-28,Plan Changed,True,,,22.99
SUB0008396,CUST007571,PLAN03,2025-01-28,,Active,True,,,22.99
SUB0008397,CUST007572,PLAN01,2025-06-05,,Active,True,,,6.99
SUB0008398,CUST007573,PLAN03,2025-11-14,2026-06-13,Plan Changed,True,,,6.99
SUB0008399,CUST007573,PLAN01,2026-06-13,,Active,True,,,6.99
SUB0008400,CUST007574,PLAN01,2022-09-30,,Cancelled,True,2026-05-24,Content quality decline,6.99
SUB0008401,CUST007575,PLAN03,2024-05-10,,Active,True,,,22.99
SUB0008402,CUST007576,PLAN01,2024-06-21,,Cancelled,True,2026-06-13,Content quality decline,6.99
SUB0008403,CUST007577,PLAN02,2023-12-06,,Active,False,,,15.49
SUB0008404,CUST007578,PLAN01,2023-01-10,,Active,True,,,6.99
SUB0008405,CUST007579,PLAN01,2019-08-27,,Active,True,,,6.99
SUB0008406,CUST007580,PLAN01,2026-04-30,,Active,True,,,6.99
SUB0008407,CUST007581,PLAN03,2023-08-18,,Cancelled,False,2026-02-10,Technical issues,22.99
SUB0008408,CUST007582,PLAN01,2020-01-27,,Active,True,,,6.99
SUB0008409,CUST007583,PLAN01,2025-06-13,,Cancelled,False,2026-04-02,Too expensive,6.99
SUB0008410,CUST007584,PLAN01,2022-06-23,,Active,True,,,6.99
SUB0008411,CUST007585,PLAN02,2026-02-21,,Active,True,,,15.49
SUB0008412,CUST007586,PLAN01,2022-07-17,,Cancelled,True,2025-12-02,Technical issues,6.99
SUB0008413,CUST007587,PLAN01,2020-11-26,,Active,False,,,6.99
SUB0008414,CUST007588,PLAN02,2020-02-13,,Active,True,,,15.49
SUB0008415,CUST007589,PLAN01,2020-06-10,,Active,False,,,6.99
SUB0008416,CUST007590,PLAN02,2025-06-14,,Cancelled,True,2026-03-10,Password sharing crackdown,15.49
SUB0008417,CUST007591,PLAN03,2019-09-14,,Cancelled,False,2025-10-19,Too expensive,22.99
SUB0008418,CUST007592,PLAN02,2024-03-11,,Cancelled,True,2026-05-13,Not enough content,15.49
SUB0008419,CUST007593,PLAN01,2022-10-21,,Cancelled,True,2026-03-14,Too expensive,6.99
SUB0008420,CUST007594,PLAN01,2019-04-23,,Active,True,,,6.99
SUB0008421,CUST007595,PLAN01,2024-10-15,,Active,True,,,6.99
SUB0008422,CUST007596,PLAN01,2025-08-28,2026-01-09,Plan Changed,True,,,22.99
SUB0008423,CUST007596,PLAN03,2026-01-09,,Cancelled,True,2026-06-13,Poor customer service experience,22.99
SUB0008424,CUST007597,PLAN02,2025-02-12,,Cancelled,False,2026-04-22,Household budget cuts,15.49
SUB0008425,CUST007598,PLAN03,2019-07-04,,Active,True,,,22.99
SUB0008426,CUST007599,PLAN03,2024-01-06,,Active,True,,,22.99
SUB0008427,CUST007600,PLAN03,2025-09-20,,Active,True,,,22.99
SUB0008428,CUST007601,PLAN02,2024-03-13,,Active,True,,,15.49
SUB0008429,CUST007602,PLAN02,2024-04-23,,Active,True,,,15.49
SUB0008430,CUST007603,PLAN02,2025-10-28,,Active,True,,,15.49
SUB0008431,CUST007604,PLAN02,2021-06-19,,Active,True,,,15.49
SUB0008432,CUST007605,PLAN03,2019-11-20,,Active,False,,,22.99
SUB0008433,CUST007606,PLAN01,2022-02-24,,Active,True,,,6.99
SUB0008434,CUST007607,PLAN01,2024-06-12,,Active,True,,,6.99
SUB0008435,CUST007608,PLAN02,2026-01-04,,Cancelled,False,2026-01-14,Poor customer service experience,15.49
SUB0008436,CUST007609,PLAN01,2022-12-26,,Active,False,,,6.99
SUB0008437,CUST007610,PLAN02,2022-08-11,,Active,True,,,15.49
SUB0008438,CUST007611,PLAN01,2019-03-08,,Active,True,,,6.99
SUB0008439,CUST007612,PLAN01,2024-06-11,,Active,False,,,6.99
SUB0008440,CUST007613,PLAN01,2026-02-23,,Cancelled,True,2026-03-25,Too expensive,6.99
SUB0008441,CUST007614,PLAN03,2023-09-16,,Cancelled,True,2026-05-06,No longer needed,22.99
SUB0008442,CUST007615,PLAN01,2020-07-21,,Cancelled,True,2025-12-10,Poor customer service experience,6.99
SUB0008443,CUST007616,PLAN02,2022-02-02,2022-06-28,Plan Changed,True,,,15.49
SUB0008444,CUST007616,PLAN02,2022-06-28,,Active,True,,,15.49
SUB0008445,CUST007617,PLAN01,2019-01-20,,Active,True,,,6.99
SUB0008446,CUST007618,PLAN01,2020-02-02,,Active,True,,,6.99
SUB0008447,CUST007619,PLAN01,2021-10-26,,Active,True,,,6.99
SUB0008448,CUST007620,PLAN01,2023-10-27,,Cancelled,False,2026-01-22,Payment issues,6.99
SUB0008449,CUST007621,PLAN01,2023-08-14,,Cancelled,True,2026-01-16,No longer needed,6.99
SUB0008450,CUST007622,PLAN03,2020-09-24,,Cancelled,True,2026-01-22,No longer needed,22.99
SUB0008451,CUST007623,PLAN03,2026-02-14,,Active,False,,,22.99
SUB0008452,CUST007624,PLAN01,2025-01-04,,Active,True,,,6.99
SUB0008453,CUST007625,PLAN01,2019-06-15,,Cancelled,True,2026-02-27,Too expensive,6.99
SUB0008454,CUST007626,PLAN01,2025-02-14,,Cancelled,True,2026-04-28,No longer needed,6.99
SUB0008455,CUST007627,PLAN01,2024-07-24,,Active,True,,,6.99
SUB0008456,CUST007628,PLAN03,2021-10-26,2024-09-18,Plan Changed,True,,,22.99
SUB0008457,CUST007628,PLAN03,2024-09-18,,Active,True,,,22.99
SUB0008458,CUST007629,PLAN02,2023-03-28,,Active,True,,,15.49
SUB0008459,CUST007630,PLAN03,2021-11-30,,Active,True,,,22.99
SUB0008460,CUST007631,PLAN01,2019-07-02,,Active,True,,,6.99
SUB0008461,CUST007632,PLAN01,2021-06-06,,Active,True,,,6.99
SUB0008462,CUST007633,PLAN02,2025-01-16,,Active,True,,,15.49
SUB0008463,CUST007634,PLAN02,2022-06-18,2023-09-01,Plan Changed,True,,,6.99
SUB0008464,CUST007634,PLAN01,2023-09-01,,Active,True,,,6.99
SUB0008465,CUST007635,PLAN01,2020-12-25,2025-01-18,Plan Changed,True,,,15.49
SUB0008466,CUST007635,PLAN02,2025-01-18,,Cancelled,True,2025-10-27,Payment issues,15.49
SUB0008467,CUST007636,PLAN01,2024-05-18,,Active,False,,,6.99
SUB0008468,CUST007637,PLAN02,2025-05-02,,Cancelled,True,2026-05-03,Found alternative platform,15.49
SUB0008469,CUST007638,PLAN01,2019-03-23,,Active,True,,,6.99
SUB0008470,CUST007639,PLAN01,2021-05-09,,Active,True,,,6.99
SUB0008471,CUST007640,PLAN01,2023-01-18,,Active,True,,,6.99
SUB0008472,CUST007641,PLAN03,2021-07-02,,Cancelled,False,2025-12-30,Technical issues,22.99
SUB0008473,CUST007642,PLAN03,2023-01-15,,Active,True,,,22.99
SUB0008474,CUST007643,PLAN01,2024-04-02,,Active,True,,,6.99
SUB0008475,CUST007644,PLAN01,2024-02-14,,Active,True,,,6.99
SUB0008476,CUST007645,PLAN01,2019-07-18,,Active,True,,,6.99
SUB0008477,CUST007646,PLAN01,2026-02-22,,Cancelled,True,2026-05-08,Too expensive,6.99
SUB0008478,CUST007647,PLAN02,2025-07-18,,Cancelled,True,2026-04-26,Not enough content,15.49
SUB0008479,CUST007648,PLAN03,2021-08-09,,Active,True,,,22.99
SUB0008480,CUST007649,PLAN01,2022-05-09,,Cancelled,True,2025-10-16,Technical issues,6.99
SUB0008481,CUST007650,PLAN01,2024-12-12,,Active,True,,,6.99
SUB0008482,CUST007651,PLAN01,2022-10-12,,Active,False,,,6.99
SUB0008483,CUST007652,PLAN01,2022-12-19,2025-03-13,Plan Changed,True,,,22.99
SUB0008484,CUST007652,PLAN03,2025-03-13,,Active,True,,,22.99
SUB0008485,CUST007653,PLAN03,2019-04-12,,Active,True,,,22.99
SUB0008486,CUST007654,PLAN01,2024-02-13,,Active,False,,,6.99
SUB0008487,CUST007655,PLAN01,2022-03-19,,Active,True,,,6.99
SUB0008488,CUST007656,PLAN02,2021-07-28,,Cancelled,True,2026-05-14,Found alternative platform,15.49
SUB0008489,CUST007657,PLAN01,2023-10-25,,Cancelled,True,2026-03-29,Poor customer service experience,6.99
SUB0008490,CUST007658,PLAN01,2023-09-17,,Cancelled,False,2026-02-23,Too expensive,6.99
SUB0008491,CUST007659,PLAN01,2024-07-11,,Cancelled,True,2026-02-23,Not enough content,6.99
SUB0008492,CUST007660,PLAN02,2024-05-23,,Cancelled,True,2026-01-25,Content quality decline,15.49
SUB0008493,CUST007661,PLAN01,2019-06-23,2022-02-27,Plan Changed,True,,,22.99
SUB0008494,CUST007661,PLAN03,2022-02-27,,Active,True,,,22.99
SUB0008495,CUST007662,PLAN03,2020-03-27,,Active,True,,,22.99
SUB0008496,CUST007663,PLAN02,2023-09-11,,Active,True,,,15.49
SUB0008497,CUST007664,PLAN02,2021-04-23,,Active,True,,,15.49
SUB0008498,CUST007665,PLAN03,2022-01-06,,Active,True,,,22.99
SUB0008499,CUST007666,PLAN01,2025-04-16,,Active,True,,,6.99
SUB0008500,CUST007667,PLAN03,2026-03-22,,Active,True,,,22.99
SUB0008501,CUST007668,PLAN01,2024-05-30,,Active,False,,,6.99
SUB0008502,CUST007669,PLAN01,2021-10-01,2023-04-11,Plan Changed,True,,,15.49
SUB0008503,CUST007669,PLAN02,2023-04-11,,Cancelled,True,2026-06-14,Moving / relocation,15.49
SUB0008504,CUST007670,PLAN03,2024-01-02,2025-11-04,Plan Changed,True,,,22.99
SUB0008505,CUST007670,PLAN03,2025-11-04,,Active,True,,,22.99
SUB0008506,CUST007671,PLAN02,2020-07-07,,Cancelled,True,2026-04-21,Technical issues,15.49
SUB0008507,CUST007672,PLAN01,2022-09-03,,Active,True,,,6.99
SUB0008508,CUST007673,PLAN02,2020-11-12,,Cancelled,True,2025-12-04,No longer needed,15.49
SUB0008509,CUST007674,PLAN02,2024-01-14,,Active,True,,,15.49
SUB0008510,CUST007675,PLAN03,2022-11-08,,Active,True,,,22.99
SUB0008511,CUST007676,PLAN01,2020-11-10,,Active,True,,,6.99
SUB0008512,CUST007677,PLAN02,2023-02-23,,Active,True,,,15.49
SUB0008513,CUST007678,PLAN02,2024-07-21,,Active,True,,,15.49
SUB0008514,CUST007679,PLAN03,2020-09-30,,Cancelled,True,2026-06-06,No longer needed,22.99
SUB0008515,CUST007680,PLAN03,2023-09-01,,Active,False,,,22.99
SUB0008516,CUST007681,PLAN02,2020-02-08,,Active,True,,,15.49
SUB0008517,CUST007682,PLAN02,2021-08-21,,Active,True,,,15.49
SUB0008518,CUST007683,PLAN03,2022-12-13,2024-06-08,Plan Changed,True,,,6.99
SUB0008519,CUST007683,PLAN01,2024-06-08,,Active,True,,,6.99
SUB0008520,CUST007684,PLAN01,2019-09-23,,Active,False,,,6.99
SUB0008521,CUST007685,PLAN02,2021-07-10,,Active,True,,,15.49
SUB0008522,CUST007686,PLAN03,2021-09-28,,Cancelled,True,2025-11-28,No longer needed,22.99
SUB0008523,CUST007687,PLAN02,2019-04-12,,Active,True,,,15.49
SUB0008524,CUST007688,PLAN01,2019-07-16,,Active,True,,,6.99
SUB0008525,CUST007689,PLAN02,2022-07-28,,Cancelled,True,2025-10-04,No longer needed,15.49
SUB0008526,CUST007690,PLAN02,2025-06-26,,Active,True,,,15.49
SUB0008527,CUST007691,PLAN01,2020-03-30,,Active,True,,,6.99
SUB0008528,CUST007692,PLAN01,2026-01-29,,Active,True,,,6.99
SUB0008529,CUST007693,PLAN01,2019-04-18,,Active,True,,,6.99
SUB0008530,CUST007694,PLAN02,2025-01-13,2025-12-07,Plan Changed,True,,,22.99
SUB0008531,CUST007694,PLAN03,2025-12-07,,Active,True,,,22.99
SUB0008532,CUST007695,PLAN02,2025-06-03,2026-03-21,Plan Changed,True,,,6.99
SUB0008533,CUST007695,PLAN01,2026-03-21,,Cancelled,True,,Too expensive,6.99
SUB0008534,CUST007696,PLAN03,2024-12-23,,Cancelled,False,2025-12-27,Too expensive,22.99
SUB0008535,CUST007697,PLAN01,2026-04-18,,Active,False,,,6.99
SUB0008536,CUST007698,PLAN02,2025-05-28,,Cancelled,False,2026-01-30,Too expensive,15.49
SUB0008537,CUST007699,PLAN02,2020-07-05,2021-07-21,Plan Changed,True,,,22.99
SUB0008538,CUST007699,PLAN03,2021-07-21,,Active,True,,,22.99
SUB0008539,CUST007700,PLAN02,2020-07-23,,Active,True,,,15.49
