viewing_id,customer_id,content_id,viewing_date,watch_duration_minutes,completion_percentage,device_type,login_location,session_duration_minutes
VIEW00047765,CUST005751,CNT00034,2025-07-25,117,53.0,mobile,South Korea,117
VIEW00047766,CUST005751,CNT00209,2026-05-23,37,86.0,mobile,South Korea,45
VIEW00047767,CUST005751,CNT00176,2026-05-25,56,70.0,smart tv,South Korea,61
VIEW00047768,CUST005751,CNT00183,2026-03-23,88,100.0,mobile,South Korea,92
VIEW00047769,CUST005751,CNT00196,2026-05-30,37,74.0,smart tv,South Korea,49
VIEW00047770,CUST005751,CNT00487,2026-05-19,90,39.0,smart tv,South Korea,102
VIEW00047771,CUST005751,CNT00322,2026-05-29,32,75.0,tablet,South Korea,41
VIEW00047772,CUST005751,CNT00002,2025-08-24,103,89.0,smarttv,South Korea,115
VIEW00047773,CUST005752,CNT00307,2026-03-31,32,97.0,laptop,United States,38
VIEW00047774,CUST005752,CNT00056,2026-05-15,45,59.0,gaming console,U.S.A,51
VIEW00047775,CUST005752,CNT00345,2026-03-20,50,53.0,tablet,United States,63
VIEW00047776,CUST005752,CNT00177,2026-05-23,49,73.0,smart tv,United States,50
VIEW00047777,CUST005752,CNT00016,2026-04-09,63,51.0,mobile,US,63
VIEW00047778,CUST005752,CNT00284,2025-12-11,3,23.0,smart tv,United States,10
VIEW00047779,CUST005752,CNT00249,2025-12-15,71,20.0,smart tv,United States,71
VIEW00047780,CUST005752,CNT00217,2025-07-22,28,100.0,mobile,United States,35
VIEW00047781,CUST005752,CNT00130,2025-12-25,72,79.0,mobile,United States,73
VIEW00047782,CUST005752,CNT00110,2026-02-14,59,59.0,tablet,United States,67
VIEW00047783,CUST005753,CNT00088,2026-03-07,67,55.0,mobile,Indonesia,74
VIEW00047784,CUST005753,CNT00464,2025-08-09,25,48.0,smart tv,Indonesia,31
VIEW00047785,CUST005753,CNT00284,2025-12-13,18,66.0,laptop,Indonesia,22
VIEW00047786,CUST005753,CNT00259,2025-08-20,11,73.0,gaming console,Indonesia,20
VIEW00047787,CUST005753,CNT00095,2026-01-24,41,60.0,mobile,South Africa,50
VIEW00047788,CUST005753,CNT00412,2026-01-03,62,100.0,smart tv,Indonesia,62
VIEW00047789,CUST005753,CNT00098,2025-07-07,65,78.0,playstation/xbox,Indonesia,70
VIEW00047790,CUST005753,CNT00311,2025-07-19,22,81.0,mobile,Indonesia,28
VIEW00047791,CUST005754,CNT00104,2025-09-10,28,75.0,smart tv,India,39
VIEW00047792,CUST005754,CNT00136,2026-05-17,88,27.0,smart tv,United Kingdom,102
VIEW00047793,CUST005754,CNT00220,2026-03-29,31,98.0,smart tv,Bharat,44
VIEW00047794,CUST005754,CNT00400,2026-05-05,74,61.0,smart tv,Bharat,78
VIEW00047795,CUST005754,CNT00368,2026-06-08,72,68.0,mobile,India,74
VIEW00047796,CUST005754,CNT00021,2026-06-04,41,79.0,laptop,India,52
VIEW00047797,CUST005754,CNT00291,2026-05-21,24,83.0,laptop,India,38
VIEW00047798,CUST005754,CNT00370,2026-05-12,22,74.0,laptop,India,22
VIEW00047799,CUST005754,CNT00332,2026-06-09,3,63.0,smart tv,India,17
VIEW00047800,CUST005754,CNT00131,2025-08-21,71,66.0,gaming console,India,82
VIEW00047801,CUST005754,CNT00258,2026-06-18,47,69.0,smart tv,India,50
VIEW00047802,CUST005754,CNT00450,2026-05-30,43,100.0,laptop,India,56
VIEW00047803,CUST005754,CNT00445,2026-05-04,1,62.0,mobile,India,1
VIEW00047804,CUST005754,CNT00038,2026-05-20,66,41.0,tablet,India,78
VIEW00047805,CUST005755,CNT00420,2025-11-04,46,53.0,tablet,United States,46
VIEW00047806,CUST005755,CNT00129,2025-07-22,43,64.0,smart tv,United States,52
VIEW00047807,CUST005755,CNT00355,2025-07-13,47,100.0,mobile,United States,56
VIEW00047808,CUST005755,CNT00211,2025-12-27,74,59.0,tablet,Spain,87
VIEW00047809,CUST005755,CNT00163,2026-04-14,46,48.0,laptop,US,46
VIEW00047810,CUST005755,CNT00446,2025-07-13,50,58.0,mobile,united states,56
VIEW00047811,CUST005755,CNT00064,2025-10-06,12,70.0,smart tv,United States,33
VIEW00047812,CUST005755,CNT00299,2025-12-27,68,41.0,smart tv,United States,68
VIEW00047813,CUST005755,CNT00190,2025-09-05,26,89.0,laptop,United States,38
VIEW00047814,CUST005756,CNT00454,2025-11-30,65,100.0,smart tv,India,70
VIEW00047815,CUST005756,CNT00483,2025-11-08,11,27.0,smart tv,India,20
VIEW00047816,CUST005756,CNT00312,2026-06-16,53,100.0,smart tv,France,61
VIEW00047817,CUST005756,CNT00473,2025-12-24,62,78.0,mobile,India,64
VIEW00047818,CUST005756,CNT00361,2025-12-03,28,78.0,smart tv,India,46
VIEW00047819,CUST005756,CNT00191,2025-08-28,83,41.0,smart tv,India,97
VIEW00047820,CUST005756,CNT00325,2025-12-28,102,48.0,mobile,INDIA,114
VIEW00047821,CUST005756,CNT00364,2026-04-28,52,14.0,tv,IN,58
VIEW00047822,CUST005756,CNT00430,2026-03-21,37,49.0,smart tv,India,42
VIEW00047823,CUST005756,CNT00059,2025-11-06,68,64.0,smart tv,India,88
VIEW00047824,CUST005756,CNT00013,2026-05-15,96,57.0,smart tv,India,100
VIEW00047825,CUST005757,CNT00135,2026-01-14,75,80.0,mobile,Canada,83
VIEW00047826,CUST005757,CNT00032,2026-01-15,37,46.0,tablet,Canada,44
VIEW00047827,CUST005757,CNT00410,2025-09-09,43,51.0,smart tv,Canada,53
VIEW00047828,CUST005757,CNT00148,2026-05-06,19,42.0,smart tv,Canada,38
VIEW00047829,CUST005757,CNT00402,2025-12-06,63,99.0,smart tv,CANADA,77
VIEW00047830,CUST005757,CNT00280,2025-08-12,3,74.0,smart tv,Canada,17
VIEW00047831,CUST005757,CNT00372,2025-09-28,73,72.0,smart tv,canada,80
VIEW00047832,CUST005757,CNT00028,2025-10-03,25,58.0,pc,Canada,30
VIEW00047833,CUST005757,CNT00221,2025-09-12,88,24.0,smart tv,Canada,98
VIEW00047834,CUST005758,CNT00405,2026-05-03,18,78.0,smart tv,United States,26
VIEW00047835,CUST005758,CNT00326,2026-02-02,63,76.0,smart tv,United States,75
VIEW00047836,CUST005758,CNT00264,2026-04-01,40,71.0,smart tv,Mexico,53
VIEW00047837,CUST005758,CNT00302,2026-04-15,26,76.0,smart tv,United States,35
VIEW00047838,CUST005758,CNT00408,2026-05-31,34,93.0,laptop,United States,47
VIEW00047839,CUST005758,CNT00011,2026-04-10,78,81.0,phone,USA,94
VIEW00047840,CUST005758,CNT00169,2026-06-23,30,81.0,smart tv,United States,42
VIEW00047841,CUST005758,CNT00138,2026-01-09,72,47.0,mobile,nigeria,91
VIEW00047842,CUST005758,CNT00248,2026-05-14,74,65.0,unknown,United States,79
VIEW00047843,CUST005759,CNT00160,2026-05-01,30,40.0,mobile,Philippines,40
VIEW00047844,CUST005759,CNT00385,2025-08-08,48,64.0,smart tv,Philippines,50
VIEW00047845,CUST005760,CNT00420,2025-07-03,80,54.0,smart tv,United States,84
VIEW00047846,CUST005760,CNT00408,2025-10-19,97,76.0,smartphone,United States,104
VIEW00047847,CUST005760,CNT00423,2025-07-16,19,100.0,mobile,United States,25
VIEW00047848,CUST005760,CNT00335,2025-11-21,69,59.0,laptop,United States,73
VIEW00047849,CUST005760,CNT00453,2026-06-12,23,89.0,laptop,United States,31
VIEW00047850,CUST005760,CNT00484,2026-02-17,71,100.0,smart tv,United States,86
VIEW00047851,CUST005760,CNT00294,2026-01-28,59,100.0,laptop,United States,69
VIEW00047852,CUST005760,CNT00273,2025-10-24,36,43.0,mobile,United States,52
VIEW00047853,CUST005761,CNT00257,2025-10-18,42,45.0,laptop,Germany,45
VIEW00047854,CUST005761,CNT00295,2025-10-12,62,59.0,unknown,Germany,66
VIEW00047855,CUST005761,CNT00223,2026-06-17,77,64.0,mobile,Germany,88
VIEW00047856,CUST005761,CNT00146,2026-05-07,21,92.0,mobile,Germany,38
VIEW00047857,CUST005761,CNT00054,2026-01-11,63,52.0,ipad,Germany,75
VIEW00047858,CUST005761,CNT00318,2025-11-23,80,60.0,smart tv,Germany,90
VIEW00047859,CUST005761,CNT00251,2026-06-19,53,58.0,phone,Germany,64
VIEW00047860,CUST005761,CNT00068,2025-11-13,56,91.0,smart tv,Germany,61
VIEW00047861,CUST005761,CNT00428,2026-05-22,55,57.0,mobile,GERMANY,58
VIEW00047862,CUST005762,CNT00378,2026-05-12,77,77.0,smart tv,Philippines,86
VIEW00047863,CUST005762,CNT00037,2025-10-17,72,74.0,laptop,PHILIPPINES,78
VIEW00047864,CUST005762,CNT00486,2025-07-30,47,51.0,laptop,PH,51
VIEW00047865,CUST005762,CNT00404,2026-02-04,41,71.0,mobile,Philippines,48
VIEW00047866,CUST005762,CNT00100,2026-02-07,56,41.0,smart tv,Philippines,66
VIEW00047867,CUST005762,CNT00325,2026-03-18,14,86.0,smart tv,Philippines,23
VIEW00047868,CUST005762,CNT00267,2025-08-22,29,70.0,mobile,Philippines,40
VIEW00047869,CUST005762,CNT00397,2026-05-21,26,57.0,smartphone,PH,37
VIEW00047870,CUST005762,CNT00307,2025-08-27,72,52.0,mobile,Philippines,72
VIEW00047871,CUST005763,CNT00409,2026-02-16,78,82.0,smart tv,India,78
VIEW00047872,CUST005763,CNT00025,2026-03-22,76,93.0,gaming console,India,83
VIEW00047873,CUST005763,CNT00235,2026-06-28,107,58.0,smart tv,India,117
VIEW00047874,CUST005763,CNT00416,2026-04-11,57,100.0,smart tv,India,64
VIEW00047875,CUST005763,CNT00299,2026-05-13,36,21.0,tablet,India,49
VIEW00047876,CUST005763,CNT00373,2025-11-08,41,66.0,laptop,India,45
VIEW00047877,CUST005763,CNT00411,2026-03-22,87,63.0,gaming console,India,88
VIEW00047878,CUST005764,CNT00057,2026-03-28,66,61.0,mobile,JAPAN,76
VIEW00047879,CUST005764,CNT00253,2026-05-30,62,58.0,mobile,Japan,72
VIEW00047880,CUST005764,CNT00329,2025-09-23,22,59.0,smart tv,Japan,27
VIEW00047881,CUST005764,CNT00041,2025-12-07,63,40.0,smart tv,Japan,66
VIEW00047882,CUST005764,CNT00168,2026-04-13,38,95.0,smart tv,Japan,47
VIEW00047883,CUST005764,CNT00258,2026-03-28,80,100.0,laptop,japan,96
VIEW00047884,CUST005764,CNT00044,2025-10-08,32,100.0,gaming console,JAPAN,45
VIEW00047885,CUST005764,CNT00064,2026-01-26,20,76.0,gaming console,Japan,30
VIEW00047886,CUST005764,CNT00088,2025-08-20,43,55.0,tablet,japan,50
VIEW00047887,CUST005764,CNT00149,2025-10-16,71,61.0,smart tv,Japan,71
VIEW00047888,CUST005765,CNT00381,2026-03-27,24,64.0,smart tv,Philippines,25
VIEW00047889,CUST005765,CNT00237,2025-09-20,50,58.0,laptop,Philippines,50
VIEW00047890,CUST005765,CNT00104,2025-12-04,36,56.0,smartphone,Philippines,52
VIEW00047891,CUST005765,CNT00384,2025-09-16,30,81.0,mobile,PHILIPPINES,39
VIEW00047892,CUST005765,CNT00006,2026-03-31,24,62.0,gaming console,Philippines,28
VIEW00047893,CUST005765,CNT00375,2026-04-23,44,100.0,tv,Philippines,57
VIEW00047894,CUST005766,CNT00359,2026-06-27,74,88.0,tablet,Argentina,80
VIEW00047895,CUST005766,CNT00128,2025-07-18,16,56.0,mobile,Argentina,16
VIEW00047896,CUST005766,CNT00088,2025-10-08,42,100.0,laptop,Argentina,49
VIEW00047897,CUST005766,CNT00181,2026-04-20,21,80.0,smart tv,Argentina,23
VIEW00047898,CUST005766,CNT00156,2025-11-10,60,46.0,mobile,Argentina,66
VIEW00047899,CUST005766,CNT00108,2025-10-14,41,64.0,mobile,South Korea,45
VIEW00047900,CUST005767,CNT00305,2025-10-26,57,81.0,smarttv,Japan,57
VIEW00047901,CUST005767,CNT00358,2026-05-12,53,77.0,laptop,Poland,64
VIEW00047902,CUST005767,CNT00493,2026-02-26,1,72.0,mobile,Poland,1
VIEW00047903,CUST005767,CNT00222,2025-12-15,28,100.0,gaming console,Poland,36
VIEW00047904,CUST005767,CNT00034,2025-07-10,52,81.0,smart tv,Poland,63
VIEW00047905,CUST005767,CNT00165,2025-09-17,35,63.0,mobile,PL,37
VIEW00047906,CUST005767,CNT00415,2025-12-11,49,100.0,mobile,poland,52
VIEW00047907,CUST005767,CNT00149,2026-05-01,25,90.0,smart tv,Poland,43
VIEW00047908,CUST005767,CNT00239,2026-06-02,80,65.0,smart tv,Poland,86
VIEW00047909,CUST005768,CNT00055,2026-05-21,47,57.0,smart tv,India,54
VIEW00047910,CUST005768,CNT00131,2025-11-24,37,29.0,mobile,INDIA,46
VIEW00047911,CUST005768,CNT00387,2026-06-15,44,100.0,laptop,India,64
VIEW00047912,CUST005768,CNT00302,2026-05-16,59,98.0,laptop,INDIA,66
VIEW00047913,CUST005768,CNT00169,2026-05-23,16,100.0,smart tv,India,23
VIEW00047914,CUST005768,CNT00384,2025-11-04,60,39.0,laptop,India,71
VIEW00047915,CUST005768,CNT00278,2025-09-21,36,66.0,smart tv,India,43
VIEW00047916,CUST005768,CNT00333,2026-06-01,56,80.0,mobile,India,61
VIEW00047917,CUST005768,CNT00373,2025-08-09,42,100.0,tablet,India,59
VIEW00047918,CUST005768,CNT00109,2026-05-07,35,78.0,mobile,India,39
VIEW00047919,CUST005768,CNT00230,2026-06-05,58,36.0,gaming console,India,63
VIEW00047920,CUST005768,CNT00107,2026-06-23,44,55.0,mobile,India,45
VIEW00047921,CUST005768,CNT00342,2026-05-15,47,74.0,smartphone,India,56
VIEW00047922,CUST005769,CNT00256,2025-09-30,30,62.0,gaming console,France,36
VIEW00047923,CUST005769,CNT00212,2026-05-03,72,80.0,smart tv,France,77
VIEW00047924,CUST005769,CNT00490,2026-06-26,34,96.0,smart tv,France,47
VIEW00047925,CUST005769,CNT00489,2026-05-25,76,95.0,laptop,France,89
VIEW00047926,CUST005769,CNT00065,2026-05-05,43,65.0,laptop,Argentina,56
VIEW00047927,CUST005769,CNT00402,2026-05-07,97,95.0,smart tv,France,110
VIEW00047928,CUST005770,CNT00393,2025-07-20,27,68.0,mobile,United Kingdom,35
VIEW00047929,CUST005770,CNT00205,2025-11-03,47,100.0,smart tv,United Kingdom,51
VIEW00047930,CUST005770,CNT00046,2026-02-02,62,100.0,laptop,United Kingdom,70
VIEW00047931,CUST005770,CNT00012,2025-09-04,59,34.0,smart tv,United Kingdom,81
VIEW00047932,CUST005770,CNT00061,2025-11-16,30,92.0,mobile,United Kingdom,48
VIEW00047933,CUST005770,CNT00277,2026-02-03,13,96.0,mobile,United Kingdom,13
VIEW00047934,CUST005771,CNT00108,2026-05-06,64,37.0,laptop,India,74
VIEW00047935,CUST005771,CNT00419,2025-11-10,36,94.0,tablet,india,36
VIEW00047936,CUST005771,CNT00131,2025-10-16,68,57.0,smart tv,India,83
VIEW00047937,CUST005771,CNT00378,2026-02-20,60,72.0,smart tv,India,72
VIEW00047938,CUST005771,CNT00351,2025-09-14,107,94.0,smart tv,India,121
VIEW00047939,CUST005771,CNT00136,2025-10-02,11,51.0,laptop,India,28
VIEW00047940,CUST005772,CNT00352,2026-06-16,61,100.0,mobile,Philippines,62
VIEW00047941,CUST005772,CNT00118,2026-04-04,30,91.0,laptop,Philippines,41
VIEW00047942,CUST005772,CNT00490,2025-12-17,15,39.0,smart tv,Philippines,28
VIEW00047943,CUST005772,CNT00036,2026-05-02,12,66.0,tablet,Philippines,16
VIEW00047944,CUST005772,CNT00280,2025-12-03,50,66.0,mobile,Philippines,57
VIEW00047945,CUST005772,CNT00090,2026-03-21,26,87.0,laptop,Philippines,26
VIEW00047946,CUST005772,CNT00163,2025-08-17,15,100.0,mobile,Philippines,19
VIEW00047947,CUST005772,CNT00406,2026-06-07,61,100.0,laptop,PH,74
VIEW00047948,CUST005772,CNT00477,2025-10-22,33,83.0,laptop,Philippines,37
VIEW00047949,CUST005773,CNT00442,2025-11-26,78,64.0,smart tv,India,91
VIEW00047950,CUST005773,CNT00185,2025-07-06,47,100.0,mobile,India,64
VIEW00047951,CUST005773,CNT00410,2026-03-27,40,43.0,laptop,India,42
VIEW00047952,CUST005773,CNT00035,2026-04-29,105,65.0,tv,India,112
VIEW00047953,CUST005773,CNT00495,2026-04-25,2,66.0,smart tv,India,2
VIEW00047954,CUST005773,CNT00376,2025-11-14,41,71.0,smartphone,India,49
VIEW00047955,CUST005774,CNT00011,2026-06-27,59,51.0,laptop,Japan,65
VIEW00047956,CUST005774,CNT00490,2025-08-25,74,90.0,smart tv,Japan,79
VIEW00047957,CUST005774,CNT00006,2025-09-20,38,81.0,mobile,Japan,40
VIEW00047958,CUST005774,CNT00228,2026-05-25,80,72.0,laptop,Japan,85
VIEW00047959,CUST005774,CNT00101,2026-01-31,47,77.0,smart tv,japan,47
VIEW00047960,CUST005774,CNT00093,2025-09-03,28,64.0,mobile,Japan,36
VIEW00047961,CUST005774,CNT00288,2025-10-15,42,25.0,smart tv,Japan,53
VIEW00047962,CUST005774,CNT00316,2026-06-07,35,100.0,laptop,Japan,40
VIEW00047963,CUST005774,CNT00118,2025-07-30,75,64.0,mobile,japan,79
VIEW00047964,CUST005774,CNT00444,2026-05-11,11,51.0,laptop,Japan,12
VIEW00047965,CUST005775,CNT00466,2026-01-31,52,100.0,tablet,United States,67
VIEW00047966,CUST005775,CNT00258,2026-03-11,56,84.0,laptop,United States,70
VIEW00047967,CUST005775,CNT00480,2025-08-26,45,52.0,tablet,United States,56
VIEW00047968,CUST005775,CNT00477,2026-06-05,65,55.0,mobile,United States,73
VIEW00047969,CUST005775,CNT00267,2025-08-30,61,70.0,smart tv,United States,67
VIEW00047970,CUST005775,CNT00249,2025-09-25,38,60.0,gaming console,United States,48
VIEW00047971,CUST005775,CNT00041,2025-09-22,35,47.0,mobile,United States,49
VIEW00047972,CUST005775,CNT00190,2025-07-08,47,71.0,smarttv,United States,55
VIEW00047973,CUST005776,CNT00237,2025-09-30,52,74.0,laptop,BRAZIL,70
VIEW00047974,CUST005776,CNT00037,2025-12-27,48,62.0,smart tv,Brazil,66
VIEW00047975,CUST005776,CNT00068,2026-06-09,70,74.0,mobile,Brazil,76
VIEW00047976,CUST005776,CNT00160,2026-04-06,29,77.0,smart tv,Brazil,29
VIEW00047977,CUST005776,CNT00332,2025-07-08,75,98.0,smart tv,Brazil,81
VIEW00047978,CUST005776,CNT00304,2025-08-08,52,94.0,gaming console,Brazil,66
VIEW00047979,CUST005776,CNT00125,2026-04-05,42,91.0,smart tv,Brazil,61
VIEW00047980,CUST005776,CNT00239,2025-10-29,28,56.0,mobile,Brazil,32
VIEW00047981,CUST005776,CNT00033,2026-05-21,36,75.0,console,Brazil,36
VIEW00047982,CUST005776,CNT00198,2025-10-15,27,58.0,tablet,Brazil,52
VIEW00047983,CUST005776,CNT00066,2026-01-16,42,10.0,tablet,Brazil,52
VIEW00047984,CUST005776,CNT00250,2026-01-15,103,71.0,smart tv,BRAZIL,114
VIEW00047985,CUST005777,CNT00388,2025-07-21,44,100.0,smart tv,India,47
VIEW00047986,CUST005777,CNT00250,2026-01-31,68,100.0,smart tv,India,78
VIEW00047987,CUST005777,CNT00029,2026-02-18,36,37.0,mobile,India,36
VIEW00047988,CUST005777,CNT00462,2026-02-19,57,100.0,mobile,India,59
VIEW00047989,CUST005777,CNT00296,2025-12-10,75,73.0,tablet,India,82
VIEW00047990,CUST005777,CNT00445,2026-05-26,35,100.0,mobile,India,46
VIEW00047991,CUST005777,CNT00393,2025-07-16,62,85.0,smart tv,India,71
VIEW00047992,CUST005777,CNT00385,2025-12-28,50,82.0,tv,India,59
VIEW00047993,CUST005778,CNT00161,2026-06-22,66,65.0,smart tv,FR,79
VIEW00047994,CUST005778,CNT00320,2025-10-13,87,87.0,mobile,South Africa,95
VIEW00047995,CUST005778,CNT00307,2026-03-22,37,38.0,mobile,South Africa,39
VIEW00047996,CUST005778,CNT00215,2025-10-30,15,53.0,smart tv,South Africa,18
VIEW00047997,CUST005778,CNT00114,2025-08-24,77,66.0,mobile,south africa,101
VIEW00047998,CUST005778,CNT00182,2026-01-31,41,80.0,mobile,South Africa,45
VIEW00047999,CUST005778,CNT00211,2026-01-25,52,58.0,smart tv,South Korea,62
VIEW00048000,CUST005778,CNT00182,2025-12-31,28,78.0,mobile,South Africa,28
VIEW00048001,CUST005778,CNT00033,2025-12-19,45,61.0,mobile,South Africa,50
VIEW00048002,CUST005778,CNT00336,2025-07-20,45,73.0,laptop,South Africa,53
VIEW00048003,CUST005779,CNT00385,2025-07-11,3,55.0,phone,Italy,11
VIEW00048004,CUST005779,CNT00087,2026-05-23,87,100.0,gaming console,Italy,98
VIEW00048005,CUST005779,CNT00081,2025-11-01,44,73.0,mobile,Italy,55
VIEW00048006,CUST005779,CNT00311,2026-02-19,36,63.0,smart tv,Italy,45
VIEW00048007,CUST005779,CNT00485,2026-04-25,45,52.0,smart tv,United States,56
VIEW00048008,CUST005779,CNT00097,2025-07-08,66,52.0,mobile,Italy,66
VIEW00048009,CUST005779,CNT00118,2025-08-30,13,77.0,smart tv,Italy,19
VIEW00048010,CUST005780,CNT00324,2025-10-27,88,80.0,tv,United States,92
VIEW00048011,CUST005780,CNT00188,2025-12-08,13,44.0,smarttv,United States,24
VIEW00048012,CUST005780,CNT00156,2025-09-02,53,38.0,smart tv,US,65
VIEW00048013,CUST005780,CNT00024,2025-12-30,98,54.0,tablet,United States,107
VIEW00048014,CUST005780,CNT00070,2026-04-09,63,72.0,mobile,United States,75
VIEW00048015,CUST005780,CNT00328,2025-08-26,28,69.0,tablet,United States,36
VIEW00048016,CUST005780,CNT00231,2026-03-01,16,51.0,mobile,United States,25
VIEW00048017,CUST005780,CNT00006,2025-08-14,25,71.0,smarttv,US,25
VIEW00048018,CUST005781,CNT00026,2025-09-29,45,84.0,smart tv,Brazil,52
VIEW00048019,CUST005781,CNT00029,2025-11-01,50,81.0,mobile,brazil,50
VIEW00048020,CUST005782,CNT00134,2026-04-23,24,99.0,mobile,India,37
VIEW00048021,CUST005782,CNT00061,2026-05-17,34,100.0,tablet,IN,49
VIEW00048022,CUST005782,CNT00068,2026-04-23,32,58.0,laptop,India,33
VIEW00048023,CUST005782,CNT00154,2026-06-07,20,68.0,smart tv,India,25
VIEW00048024,CUST005782,CNT00015,2026-06-25,50,84.0,smart tv,India,50
VIEW00048025,CUST005782,CNT00145,2026-05-01,17,77.0,laptop,India,32
VIEW00048026,CUST005782,CNT00382,2026-04-29,74,54.0,mobile,India,84
VIEW00048027,CUST005782,CNT00253,2026-06-15,53,76.0,smart tv,INDIA,62
VIEW00048028,CUST005782,CNT00351,2026-04-21,52,71.0,gaming console,india,59
VIEW00048029,CUST005782,CNT00324,2026-05-02,55,100.0,tablet,Germany,61
VIEW00048030,CUST005782,CNT00345,2026-06-01,53,39.0,smart tv,India,59
VIEW00048031,CUST005782,CNT00170,2026-05-10,72,100.0,mobile,India,83
VIEW00048032,CUST005782,CNT00077,2026-05-02,14,87.0,gaming console,India,22
VIEW00048033,CUST005782,CNT00133,2026-06-25,93,49.0,smart tv,India,105
VIEW00048034,CUST005783,CNT00003,2025-09-11,32,50.0,smartphone,Germany,38
VIEW00048035,CUST005783,CNT00115,2025-10-03,100,100.0,smart tv,Germany,111
VIEW00048036,CUST005783,CNT00238,2025-12-09,51,73.0,laptop,Germany,64
VIEW00048037,CUST005783,CNT00072,2025-09-14,3,59.0,mobile,Germany,10
VIEW00048038,CUST005783,CNT00047,2025-12-22,99,57.0,mobile,Germany,106
VIEW00048039,CUST005783,CNT00409,2026-01-11,44,45.0,smart tv,Germany,44
VIEW00048040,CUST005783,CNT00194,2026-05-02,59,58.0,laptop,Germany,68
VIEW00048041,CUST005783,CNT00334,2026-05-27,37,77.0,tablet,Germany,37
VIEW00048042,CUST005784,CNT00345,2026-06-26,64,81.0,smart tv,India,72
VIEW00048043,CUST005784,CNT00483,2026-05-26,27,64.0,tablet,India,27
VIEW00048044,CUST005785,CNT00353,2025-12-22,30,44.0,smart tv,India,45
VIEW00048045,CUST005785,CNT00124,2026-01-14,40,32.0,mobile,France,53
VIEW00048046,CUST005786,CNT00205,2026-01-28,40,93.0,unknown,GERMANY,45
VIEW00048047,CUST005786,CNT00279,2025-07-27,31,71.0,mobile,Germany,39
VIEW00048048,CUST005786,CNT00294,2026-05-21,59,56.0,smart tv,Germany,68
VIEW00048049,CUST005786,CNT00279,2025-08-05,72,57.0,smart tv,Germany,76
VIEW00048050,CUST005786,CNT00147,2025-08-21,3,25.0,smart tv,Germany,16
VIEW00048051,CUST005786,CNT00125,2025-08-22,97,61.0,laptop,Germany,97
VIEW00048052,CUST005786,CNT00343,2026-04-12,94,50.0,mobile,Germany,95
VIEW00048053,CUST005786,CNT00296,2025-07-20,52,76.0,tablet,Germany,65
VIEW00048054,CUST005786,CNT00455,2025-10-10,19,68.0,laptop,Germany,21
VIEW00048055,CUST005786,CNT00457,2026-04-18,53,73.0,mobile,Germany,68
VIEW00048056,CUST005787,CNT00346,2026-03-19,19,93.0,smart tv,United States,34
VIEW00048057,CUST005787,CNT00211,2025-09-08,64,31.0,smart tv,United States,75
VIEW00048058,CUST005787,CNT00259,2026-06-24,107,98.0,mobile,United States,124
VIEW00048059,CUST005787,CNT00164,2025-09-28,68,89.0,smart tv,U.S.A,73
VIEW00048060,CUST005787,CNT00146,2026-04-24,54,100.0,tablet,United States,71
VIEW00048061,CUST005787,CNT00201,2025-09-09,33,74.0,mobile,United States,46
VIEW00048062,CUST005787,CNT00466,2026-06-14,45,92.0,smart tv,United States,49
VIEW00048063,CUST005787,CNT00113,2025-09-23,17,61.0,laptop,United States,24
VIEW00048064,CUST005787,CNT00368,2025-10-03,88,66.0,laptop,United States,97
VIEW00048065,CUST005787,CNT00423,2025-08-03,73,62.0,mobile,United States,73
VIEW00048066,CUST005788,CNT00399,2026-04-24,35,44.0,pc,Mexico,50
