payment_id,customer_id,subscription_id,payment_date,amount,payment_method,payment_status,failed_payment_reason
PAY00110197,CUST007960,,2019-12-11,6.99,Mobile Wallet,Success,
PAY00110198,CUST007960,,2020-01-10,6.99,Credit Card,Failed,Incorrect card details
PAY00110199,CUST007960,,2020-02-09,6.99,Net Banking,Success,
PAY00110200,CUST007960,,2020-03-10,6.99,Net Banking,Success,
PAY00110201,CUST007960,,2020-04-09,6.99,Mobile Wallet,Success,
PAY00110202,CUST007960,,2020-05-09,6.99,Credit Card,Success,
PAY00110203,CUST007960,,2020-06-08,6.99,Credit Card,Success,
PAY00110204,CUST007960,,2020-07-08,6.99,Net Banking,Success,
PAY00110205,CUST007960,,2020-08-07,6.99,Net Banking,Success,
PAY00110206,CUST007960,,2020-09-06,6.99,Debit Card,Success,
PAY00110207,CUST007960,,2020-10-06,6.99,Gift Card,Success,
PAY00110208,CUST007960,,2020-11-05,6.99,Mobile Wallet,Failed,Card expired
PAY00110209,CUST007960,,2020-12-05,6.99,Credit Card,Success,
PAY00110210,CUST007960,,2021-01-04,6.99,Credit Card,Success,
PAY00110211,CUST007961,,2020-09-19,15.49,UPI,Success,
PAY00110212,CUST007961,,2020-10-19,15.49,Debit Card,Success,
PAY00110213,CUST007961,,2020-11-18,15.49,Net Banking,Failed,Insufficient funds
PAY00110214,CUST007961,,2020-12-18,15.49,Credit Card,Failed,Card reported lost/stolen
PAY00110215,CUST007961,,2021-01-17,15.49,PayPal,Success,
PAY00110216,CUST007961,,2021-02-16,15.49,Credit Card,Success,
PAY00110217,CUST007961,,2021-03-18,15.49,Debit Card,Success,
PAY00110218,CUST007961,,2021-04-17,15.49,Debit Card,Success,
PAY00110219,CUST007961,,2021-05-17,15.49,UPI,Success,
PAY00110220,CUST007961,,2021-06-16,15.49,Credit Card,Success,
PAY00110221,CUST007961,,2021-07-16,15.49,Credit Card,Success,
PAY00110222,CUST007961,,2021-08-15,15.49,UPI,Failed,Incorrect card details
PAY00110223,CUST007961,,2021-09-14,15.49,Debit Card,Success,
PAY00110224,CUST007961,,2021-10-14,15.49,UPI,Success,
PAY00110225,CUST007961,,2021-11-13,15.49,Debit Card,Success,
PAY00110226,CUST007962,,2026-03-24,22.99,UPI,Success,
PAY00110227,CUST007962,,2026-04-23,22.99,Mobile Wallet,Success,
PAY00110228,CUST007962,,2026-05-23,22.99,PayPal,Success,
PAY00110229,CUST007963,,2020-02-08,15.49,Credit Card,Success,
PAY00110230,CUST007963,,2020-03-09,15.49,UPI,Success,
PAY00110231,CUST007963,,2020-04-08,15.49,PayPal,Success,
PAY00110232,CUST007963,,2020-05-08,15.49,Net Banking,Success,
PAY00110233,CUST007963,,2020-06-07,15.49,Debit Card,Success,
PAY00110234,CUST007963,,2020-07-07,15.49,Gift Card,Success,
PAY00110235,CUST007963,,2020-08-06,15.49,Credit Card,Success,
PAY00110236,CUST007963,,2020-09-05,15.49,Debit Card,Success,
PAY00110237,CUST007963,,2020-10-05,15.49,Mobile Wallet,Success,
PAY00110238,CUST007963,,2020-11-04,15.49,PayPal,Success,
PAY00110239,CUST007963,,2020-12-04,15.49,Credit Card,Success,
PAY00110240,CUST007963,,2021-01-03,15.49,Credit Card,Success,
PAY00110241,CUST007963,,2021-02-02,15.49,Credit Card,Success,
PAY00110242,CUST007963,,2021-03-04,15.49,UPI,Success,
PAY00110243,CUST007963,,2021-04-03,15.49,UPI,Success,
PAY00110244,CUST007964,,2019-06-04,6.99,Mobile Wallet,Success,
PAY00110245,CUST007964,,2019-07-04,6.99,Credit Card,Failed,Bank declined
PAY00110246,CUST007964,,2019-08-03,6.99,UPI,Success,
PAY00110247,CUST007964,,2019-09-02,6.99,Net Banking,Success,
PAY00110248,CUST007964,,2019-10-02,76.89,Credit Card,Success,
PAY00110249,CUST007964,,2019-11-01,6.99,UPI,Success,
PAY00110250,CUST007964,,2019-12-01,6.99,Credit Card,Success,
PAY00110251,CUST007964,,2019-12-31,6.99,PayPal,Failed,Bank declined
PAY00110252,CUST007964,,2020-01-30,6.99,Net Banking,Success,
PAY00110253,CUST007964,,2020-02-29,6.99,Net Banking,Success,
PAY00110254,CUST007964,,2020-03-30,6.99,PayPal,Success,
PAY00110255,CUST007964,,2020-04-29,6.99,Credit Card,Success,
PAY00110256,CUST007964,,2020-05-29,6.99,Debit Card,Success,
PAY00110257,CUST007964,,2020-06-28,6.99,PayPal,Success,
PAY00110258,CUST007964,,2020-07-28,6.99,Debit Card,Success,
PAY00110259,CUST007965,,2023-05-22,6.99,UPI,Success,
PAY00110260,CUST007965,,2023-06-21,6.99,Net Banking,Success,
PAY00110261,CUST007965,,2023-07-21,6.99,UPI,Success,
PAY00110262,CUST007965,,2023-08-20,6.99,Credit Card,Success,
PAY00110263,CUST007965,,2023-09-19,6.99,PayPal,Success,
PAY00110264,CUST007965,,2023-10-19,6.99,PayPal,Success,
PAY00110265,CUST007965,,2023-11-18,6.99,UPI,Success,
PAY00110266,CUST007965,,2023-12-18,6.99,Credit Card,Success,
PAY00110267,CUST007965,,2024-01-17,6.99,PayPal,Success,
PAY00110268,CUST007965,,2024-02-16,6.99,PayPal,Success,
PAY00110269,CUST007965,,2024-03-17,6.99,Net Banking,Success,
PAY00110270,CUST007965,,2024-04-16,6.99,Gift Card,Failed,Card expired
PAY00110271,CUST007965,,2024-05-16,6.99,Gift Card,Success,
PAY00110272,CUST007965,,2024-06-15,6.99,Debit Card,Failed,Card reported lost/stolen
PAY00110273,CUST007965,,2024-07-15,6.99,PayPal,Success,
PAY00110274,CUST007966,,2021-11-03,22.99,Net Banking,Success,
PAY00110275,CUST007966,,2021-12-03,22.99,Credit Card,Success,
PAY00110276,CUST007966,,2022-01-02,45.98,Credit Card,Success,
PAY00110277,CUST007966,,2022-02-01,22.99,Credit Card,Success,
PAY00110278,CUST007966,,2022-03-03,22.99,PayPal,Success,
PAY00110279,CUST007966,,2022-04-02,22.99,Credit Card,Success,
PAY00110280,CUST007966,,2022-05-02,22.99,Credit Card,Success,
PAY00110281,CUST007966,,2022-06-01,22.99,PayPal,Success,
PAY00110282,CUST007966,,2022-07-01,22.99,Credit Card,Success,
PAY00110283,CUST007966,,2022-07-31,22.99,Credit Card,Success,
PAY00110284,CUST007966,,2022-08-30,22.99,Mobile Wallet,Success,
PAY00110285,CUST007966,,2022-09-29,22.99,Debit Card,Success,
PAY00110286,CUST007966,,2022-10-29,22.99,UPI,Success,
PAY00110287,CUST007966,,2022-11-28,22.99,Credit Card,Success,
PAY00110288,CUST007966,,2022-12-28,22.99,UPI,Success,
PAY00110289,CUST007967,,2022-10-14,15.49,PayPal,Success,
PAY00110290,CUST007967,,2022-11-13,15.49,Debit Card,Success,
PAY00110291,CUST007967,,2022-12-13,15.49,UPI,Success,
PAY00110292,CUST007967,,2023-01-12,15.49,Credit Card,Success,
PAY00110293,CUST007967,,2023-02-11,15.49,Net Banking,Success,
PAY00110294,CUST007967,,2023-03-13,15.49,PayPal,Success,
PAY00110295,CUST007967,,2023-04-12,15.49,Net Banking,Success,
PAY00110296,CUST007967,,2023-05-12,15.49,Credit Card,Success,
PAY00110297,CUST007967,,2023-06-11,15.49,Debit Card,Success,
PAY00110298,CUST007967,,2023-07-11,15.49,Mobile Wallet,Success,
PAY00110299,CUST007967,,2023-08-10,15.49,Mobile Wallet,Success,
PAY00110300,CUST007967,,2023-09-09,15.49,Mobile Wallet,Success,
PAY00110301,CUST007967,,2023-10-09,15.49,Mobile Wallet,Success,
PAY00110302,CUST007967,,2023-11-08,15.49,Net Banking,Success,
PAY00110303,CUST007967,,2023-12-08,15.49,Credit Card,Success,
PAY00110304,CUST007968,,2023-04-25,15.49,UPI,Success,
PAY00110305,CUST007968,,2023-05-25,15.49,Credit Card,Success,
PAY00110306,CUST007968,,2023-06-24,15.49,Debit Card,Failed,Bank declined
PAY00110307,CUST007968,,2023-07-24,15.49,UPI,Success,
PAY00110308,CUST007968,,2023-08-23,15.49,Net Banking,Success,
PAY00110309,CUST007968,,2023-09-22,15.49,Mobile Wallet,Success,
PAY00110310,CUST007968,,2023-10-22,15.49,Net Banking,Success,
PAY00110311,CUST007968,,2023-11-21,15.49,Gift Card,Success,
PAY00110312,CUST007968,,2023-12-21,15.49,Credit Card,Success,
PAY00110313,CUST007968,,2024-01-20,15.49,Debit Card,Success,
PAY00110314,CUST007968,,2024-02-19,15.49,Debit Card,Failed,Bank declined
PAY00110315,CUST007968,,2024-03-20,15.49,Mobile Wallet,Success,
PAY00110316,CUST007968,,2024-04-19,15.49,Debit Card,Success,
PAY00110317,CUST007968,,2024-05-19,15.49,Debit Card,Success,
PAY00110318,CUST007968,,2024-06-18,15.49,UPI,Success,
PAY00110319,CUST007969,,2020-01-09,15.49,PayPal,Success,
PAY00110320,CUST007969,,2020-02-08,15.49,PayPal,Success,
PAY00110321,CUST007969,,2020-03-09,15.49,Credit Card,Success,
PAY00110322,CUST007969,,2020-04-08,15.49,UPI,Success,
PAY00110323,CUST007969,,2020-05-08,15.49,Mobile Wallet,Success,
PAY00110324,CUST007969,,2020-06-07,15.49,Credit Card,Success,
PAY00110325,CUST007969,,2020-07-07,15.49,Credit Card,Success,
PAY00110326,CUST007969,,2020-08-06,15.49,Mobile Wallet,Success,
PAY00110327,CUST007969,,2020-09-05,15.49,Credit Card,Success,
PAY00110328,CUST007969,,2020-10-05,15.49,Credit Card,Success,
PAY00110329,CUST007969,,2020-11-04,15.49,Debit Card,Success,
PAY00110330,CUST007969,,2020-12-04,15.49,Debit Card,Success,
PAY00110331,CUST007969,,2021-01-03,15.49,Credit Card,Success,
PAY00110332,CUST007969,,2021-02-02,15.49,Credit Card,Success,
PAY00110333,CUST007969,,2021-03-04,15.49,PayPal,Success,
PAY00110334,CUST007970,,2021-07-08,76.89,Gift Card,Success,
PAY00110335,CUST007970,,2021-08-07,6.99,Debit Card,Failed,Incorrect card details
PAY00110336,CUST007970,,2021-09-06,6.99,UPI,Success,
PAY00110337,CUST007970,,2021-10-06,6.99,Gift Card,Success,
PAY00110338,CUST007970,,2021-11-05,6.99,Debit Card,Success,
PAY00110339,CUST007970,,2021-12-05,6.99,Credit Card,Success,
PAY00110340,CUST007970,,2022-01-04,6.99,Credit Card,Success,
PAY00110341,CUST007970,,2022-02-03,6.99,PayPal,Success,
PAY00110342,CUST007970,,2022-03-05,6.99,Debit Card,Success,
PAY00110343,CUST007970,,2022-04-04,6.99,Debit Card,Success,
PAY00110344,CUST007970,,2022-05-04,6.99,Credit Card,Success,
PAY00110345,CUST007970,,2022-06-03,6.99,Credit Card,Success,
PAY00110346,CUST007970,,2022-07-03,6.99,Credit Card,Success,
PAY00110347,CUST007970,,2022-08-02,6.99,PayPal,Success,
PAY00110348,CUST007970,,2022-09-01,6.99,Credit Card,Success,
PAY00110349,CUST007971,,2026-03-22,22.99,UPI,Success,
PAY00110350,CUST007971,,2026-04-21,22.99,PayPal,Success,
PAY00110351,CUST007971,,2026-05-21,22.99,PayPal,Success,
PAY00110352,CUST007972,,2021-12-21,6.99,UPI,Success,
PAY00110353,CUST007972,,2022-01-20,6.99,Credit Card,Success,
PAY00110354,CUST007972,,2022-02-19,6.99,Credit Card,Success,
PAY00110355,CUST007972,,2022-03-21,6.99,Credit Card,Success,
PAY00110356,CUST007972,,2022-04-20,6.99,Mobile Wallet,Success,
PAY00110357,CUST007972,,2022-05-20,6.99,Credit Card,Success,
PAY00110358,CUST007972,,2022-06-19,6.99,PayPal,Success,
PAY00110359,CUST007972,,2022-07-19,6.99,Debit Card,Success,
PAY00110360,CUST007972,,2022-08-18,6.99,Debit Card,Success,
PAY00110361,CUST007972,,2022-09-17,6.99,PayPal,Success,
PAY00110362,CUST007972,,2022-10-17,6.99,Credit Card,Success,
PAY00110363,CUST007972,,2022-11-16,6.99,Debit Card,Success,
PAY00110364,CUST007972,,2022-12-16,6.99,Debit Card,Success,
PAY00110365,CUST007972,,2023-01-15,6.99,Credit Card,Success,
PAY00110366,CUST007972,,2023-02-14,23.77,Credit Card,Success,
PAY00110367,CUST007973,,2021-01-20,15.49,Debit Card,Success,
PAY00110368,CUST007973,,2021-02-19,15.49,Net Banking,Success,
PAY00110369,CUST007973,,2021-03-21,15.49,Credit Card,Success,
PAY00110370,CUST007973,,2021-04-20,15.49,Mobile Wallet,Success,
PAY00110371,CUST007973,,2021-05-20,15.49,Credit Card,Success,
PAY00110372,CUST007973,,2021-06-19,15.49,UPI,Success,
PAY00110373,CUST007973,,2021-07-19,15.49,UPI,Failed,Bank declined
PAY00110374,CUST007973,,2021-08-18,15.49,Gift Card,Success,
PAY00110375,CUST007973,,2021-09-17,15.49,Credit Card,Success,
PAY00110376,CUST007973,,2021-10-17,15.49,Net Banking,Success,
PAY00110377,CUST007973,,2021-11-16,15.49,Mobile Wallet,Success,
PAY00110378,CUST007973,,2021-12-16,15.49,Mobile Wallet,Success,
PAY00110379,CUST007973,,2022-01-15,15.49,Net Banking,Success,
PAY00110380,CUST007973,,2022-02-14,15.49,Credit Card,Success,
PAY00110381,CUST007973,,2022-03-16,15.49,Gift Card,Success,
PAY00110382,CUST007974,,2023-10-24,15.49,UPI,Success,
PAY00110383,CUST007974,,2023-11-23,15.49,Credit Card,Success,
PAY00110384,CUST007974,,2023-12-23,15.49,Credit Card,Success,
PAY00110385,CUST007974,,2024-01-22,15.49,Net Banking,Success,
PAY00110386,CUST007974,,2024-02-21,15.49,Mobile Wallet,Success,
PAY00110387,CUST007974,,2024-03-22,15.49,UPI,Success,
PAY00110388,CUST007974,,2024-04-21,15.49,Debit Card,Success,
PAY00110389,CUST007974,,2024-05-21,15.49,UPI,Success,
PAY00110390,CUST007974,,2024-06-20,15.49,Credit Card,Success,
PAY00110391,CUST007974,,2024-07-20,15.49,UPI,Success,
PAY00110392,CUST007974,,2024-08-19,15.49,Credit Card,Failed,International transaction blocked
PAY00110393,CUST007974,,2024-09-18,15.49,UPI,Success,
PAY00110394,CUST007974,,2024-10-18,15.49,Credit Card,Success,
PAY00110395,CUST007974,,2024-11-17,15.49,Credit Card,Success,
PAY00110396,CUST007974,,2024-12-17,15.49,Debit Card,Success,
PAY00110397,CUST007975,,2026-05-16,15.49,Credit Card,Success,
PAY00110398,CUST007976,,2021-03-09,22.99,Credit Card,Success,
PAY00110399,CUST007976,,2021-04-08,22.99,Credit Card,Success,
PAY00110400,CUST007976,,2021-05-08,22.99,Credit Card,Success,
PAY00110401,CUST007976,,2021-06-07,22.99,Credit Card,Failed,International transaction blocked
PAY00110402,CUST007976,,2021-07-07,22.99,Net Banking,Success,
PAY00110403,CUST007976,,2021-08-06,22.99,Credit Card,Success,
PAY00110404,CUST007976,,2021-09-05,22.99,Mobile Wallet,Success,
PAY00110405,CUST007976,,2021-10-05,22.99,Credit Card,Success,
PAY00110406,CUST007976,,2021-11-04,22.99,PayPal,Success,
PAY00110407,CUST007976,,2021-12-04,22.99,UPI,Success,
PAY00110408,CUST007976,,2022-01-03,22.99,Gift Card,Success,
PAY00110409,CUST007976,,2022-02-02,22.99,UPI,Success,
PAY00110410,CUST007976,,2022-03-04,22.99,PayPal,Success,
PAY00110411,CUST007976,,2022-04-03,22.99,Gift Card,Success,
PAY00110412,CUST007976,,2022-05-03,22.99,Debit Card,Success,
PAY00110413,CUST007977,,2025-10-09,15.49,Credit Card,Success,
PAY00110414,CUST007977,,2025-11-08,15.49,UPI,Success,
PAY00110415,CUST007977,,2025-12-08,15.49,Net Banking,Success,
PAY00110416,CUST007977,,2026-01-07,15.49,Credit Card,Success,
PAY00110417,CUST007977,,2026-02-06,15.49,Credit Card,Success,
PAY00110418,CUST007977,,2026-03-08,15.49,Mobile Wallet,Success,
PAY00110419,CUST007977,,2026-04-07,15.49,Mobile Wallet,Success,
PAY00110420,CUST007977,,2026-05-07,15.49,Credit Card,Success,
PAY00110421,CUST007978,,2021-11-12,6.99,Debit Card,Success,
PAY00110422,CUST007978,,2021-12-12,6.99,Net Banking,Success,
PAY00110423,CUST007978,,2022-01-11,6.99,Credit Card,Success,
PAY00110424,CUST007978,,2022-02-10,6.99,PayPal,Success,
PAY00110425,CUST007978,,2022-03-12,6.99,Net Banking,Success,
PAY00110426,CUST007978,,2022-04-11,6.99,Gift Card,Success,
PAY00110427,CUST007978,,2022-05-11,6.99,PayPal,Success,
PAY00110428,CUST007978,,2022-06-10,6.99,Credit Card,Success,
PAY00110429,CUST007978,,2022-07-10,6.99,Credit Card,Success,
PAY00110430,CUST007978,,2022-08-09,6.99,Debit Card,Success,
PAY00110431,CUST007978,,2022-09-08,6.99,Credit Card,Success,
PAY00110432,CUST007978,,2022-10-08,6.99,Debit Card,Success,
PAY00110433,CUST007978,,2022-11-07,6.99,Mobile Wallet,Success,
PAY00110434,CUST007978,,2022-12-07,6.99,UPI,Success,
PAY00110435,CUST007978,,2023-01-06,6.99,PayPal,Success,
PAY00110436,CUST007979,,2025-09-25,6.99,Credit Card,Success,
PAY00110437,CUST007979,,2025-10-25,6.99,UPI,Success,
PAY00110438,CUST007979,,2025-11-24,6.99,Debit Card,Success,
PAY00110439,CUST007979,,2025-12-24,6.99,Mobile Wallet,Success,
PAY00110440,CUST007979,,2026-01-23,6.99,Credit Card,Success,
PAY00110441,CUST007979,,2026-02-22,6.99,Credit Card,Success,
PAY00110442,CUST007979,,2026-03-24,6.99,Credit Card,Failed,Incorrect card details
PAY00110443,CUST007979,,2026-04-23,6.99,Mobile Wallet,Success,
PAY00110444,CUST007979,,2026-05-23,6.99,Credit Card,Success,
PAY00110445,CUST007980,,2021-12-07,15.49,Credit Card,Success,
PAY00110446,CUST007980,,2022-01-06,15.49,Credit Card,Success,
PAY00110447,CUST007980,,2022-02-05,15.49,Debit Card,Success,
PAY00110448,CUST007980,,2022-03-07,15.49,Net Banking,Success,
PAY00110449,CUST007980,,2022-04-06,15.49,Debit Card,Success,
PAY00110450,CUST007980,,2022-05-06,15.49,Credit Card,Success,
PAY00110451,CUST007980,,2022-06-05,15.49,Net Banking,Success,
PAY00110452,CUST007980,,2022-07-05,15.49,Debit Card,Success,
PAY00110453,CUST007980,,2022-08-04,15.49,Net Banking,Success,
PAY00110454,CUST007980,,2022-09-03,15.49,PayPal,Failed,Card reported lost/stolen
PAY00110455,CUST007980,,2022-10-03,15.49,PayPal,Success,
PAY00110456,CUST007980,,2022-11-02,15.49,Credit Card,Success,
PAY00110457,CUST007980,,2022-12-02,15.49,Credit Card,Failed,Insufficient funds
PAY00110458,CUST007980,,2023-01-01,15.49,Credit Card,Success,
PAY00110459,CUST007980,,2023-01-31,15.49,Net Banking,Success,
PAY00110460,CUST007981,,2025-05-24,15.49,Mobile Wallet,Failed,Card reported lost/stolen
PAY00110461,CUST007981,,2025-06-23,15.49,Mobile Wallet,Success,
PAY00110462,CUST007981,,2025-07-23,15.49,Credit Card,Success,
PAY00110463,CUST007981,,2025-08-22,15.49,Net Banking,Success,
PAY00110464,CUST007981,,2025-09-21,15.49,UPI,Success,
PAY00110465,CUST007981,,2025-10-21,15.49,Gift Card,Success,
PAY00110466,CUST007981,,2025-11-20,15.49,UPI,Success,
PAY00110467,CUST007981,,2025-12-20,15.49,UPI,Success,
PAY00110468,CUST007981,,2026-01-19,15.49,Credit Card,Success,
PAY00110469,CUST007981,,2026-02-18,15.49,PayPal,Success,
PAY00110470,CUST007981,,2026-03-20,15.49,UPI,Success,
PAY00110471,CUST007981,,2026-04-19,15.49,UPI,Success,
PAY00110472,CUST007981,,2026-05-19,15.49,Debit Card,Success,
PAY00110473,CUST007982,,2025-10-10,6.99,Credit Card,Success,
PAY00110474,CUST007982,,2025-11-09,6.99,Debit Card,Success,
PAY00110475,CUST007982,,2025-12-09,6.99,PayPal,Success,
PAY00110476,CUST007982,,2026-01-08,6.99,Credit Card,Success,
PAY00110477,CUST007982,,2026-02-07,6.99,Mobile Wallet,Success,
PAY00110478,CUST007982,,2026-03-09,6.99,Debit Card,Success,
PAY00110479,CUST007982,,2026-04-08,6.99,Gift Card,Success,
PAY00110480,CUST007982,,2026-05-08,6.99,Credit Card,Success,
PAY00110481,CUST007983,,2019-01-15,6.99,PayPal,Success,
PAY00110482,CUST007983,,2019-02-14,6.99,UPI,Success,
PAY00110483,CUST007983,,2019-03-16,6.99,Gift Card,Success,
PAY00110484,CUST007983,,2019-04-15,6.99,Debit Card,Success,
PAY00110485,CUST007983,,2019-05-15,6.99,UPI,Success,
PAY00110486,CUST007983,,2019-06-14,6.99,Credit Card,Success,
PAY00110487,CUST007983,,2019-07-14,6.99,Credit Card,Success,
PAY00110488,CUST007983,,2019-08-13,6.99,Net Banking,Success,
PAY00110489,CUST007983,,2019-09-12,6.99,Mobile Wallet,Failed,International transaction blocked
PAY00110490,CUST007983,,2019-10-12,6.99,Mobile Wallet,Success,
PAY00110491,CUST007983,,2019-11-11,6.99,Mobile Wallet,Success,
PAY00110492,CUST007983,,2019-12-11,6.99,Gift Card,Success,
PAY00110493,CUST007983,,2020-01-10,6.99,UPI,Failed,Bank declined
PAY00110494,CUST007983,,2020-02-09,6.99,Credit Card,Success,
PAY00110495,CUST007983,,2020-03-10,6.99,UPI,Success,
PAY00110496,CUST007984,,2022-01-11,6.99,Debit Card,Success,
PAY00110497,CUST007984,,2022-02-10,6.99,Gift Card,Success,
PAY00110498,CUST007984,,2022-03-12,6.99,Credit Card,Success,
PAY00110499,CUST007984,,2022-04-11,6.99,Credit Card,Success,
PAY00110500,CUST007984,,2022-05-11,6.99,Net Banking,Success,
PAY00110501,CUST007984,,2022-06-10,6.99,Mobile Wallet,Success,
PAY00110502,CUST007984,,2022-07-10,6.99,Credit Card,Success,
PAY00110503,CUST007984,,2022-08-09,6.99,Credit Card,Success,
PAY00110504,CUST007984,,2022-09-08,6.99,Debit Card,Success,
PAY00110505,CUST007984,,2022-10-08,6.99,UPI,Success,
PAY00110506,CUST007984,,2022-11-07,6.99,Credit Card,Success,
PAY00110507,CUST007984,,2022-12-07,6.99,Net Banking,Success,
PAY00110508,CUST007984,,2023-01-06,6.99,Net Banking,Success,
PAY00110509,CUST007984,,2023-02-05,6.99,Debit Card,Success,
PAY00110510,CUST007984,,2023-03-07,6.99,Net Banking,Success,
PAY00110511,CUST007985,,2025-08-30,22.99,PayPal,Success,
PAY00110512,CUST007985,,2025-09-29,22.99,Mobile Wallet,Success,
PAY00110513,CUST007985,,2025-10-29,22.99,PayPal,Success,
PAY00110514,CUST007985,,2025-11-28,22.99,Debit Card,Success,
PAY00110515,CUST007985,,2025-12-28,22.99,Credit Card,Success,
PAY00110516,CUST007985,,2026-01-27,22.99,Credit Card,Success,
PAY00110517,CUST007985,,2026-02-26,22.99,PayPal,Success,
PAY00110518,CUST007985,,2026-03-28,22.99,Gift Card,Success,
PAY00110519,CUST007985,,2026-04-27,22.99,Debit Card,Success,
PAY00110520,CUST007985,,2026-05-27,22.99,Net Banking,Success,
PAY00110521,CUST007986,,2019-01-01,6.99,PayPal,Success,
PAY00110522,CUST007986,,2019-01-31,6.99,Net Banking,Success,
PAY00110523,CUST007986,,2019-03-02,6.99,UPI,Success,
PAY00110524,CUST007986,,2019-04-01,6.99,Mobile Wallet,Success,
PAY00110525,CUST007986,,2019-05-01,6.99,Credit Card,Success,
PAY00110526,CUST007986,,2019-05-31,6.99,Mobile Wallet,Success,
PAY00110527,CUST007986,,2019-06-30,6.99,UPI,Success,
PAY00110528,CUST007986,,2019-07-30,6.99,Mobile Wallet,Success,
PAY00110529,CUST007986,,2019-08-29,6.99,UPI,Success,
PAY00110530,CUST007986,,2019-09-28,6.99,Credit Card,Success,
PAY00110531,CUST007986,,2019-10-28,6.99,PayPal,Success,
PAY00110532,CUST007986,,2019-11-27,6.99,Debit Card,Success,
PAY00110533,CUST007986,,2019-12-27,6.99,PayPal,Success,
PAY00110534,CUST007986,,2020-01-26,6.99,Debit Card,Success,
PAY00110535,CUST007986,,2020-02-25,6.99,UPI,Success,
PAY00110536,CUST007987,,2023-01-03,15.49,Credit Card,Success,
PAY00110537,CUST007987,,2023-02-02,15.49,Credit Card,Success,
PAY00110538,CUST007987,,2023-03-04,15.49,PayPal,Success,
PAY00110539,CUST007987,,2023-04-03,15.49,UPI,Success,
PAY00110540,CUST007987,,2023-05-03,15.49,Credit Card,Success,
PAY00110541,CUST007987,,2023-06-02,15.49,Gift Card,Success,
